0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,gesture
,,,,60,68,47,64,37,64,62,50,66,35,70,25,74,16,53,50,48,33,46,20,45,11,44,53,37,38,33,29,31,20,36,61,27,53,23,48,18,42,4
,,,,66,72,53,62,39,59,65,53,70,37,72,26,75,14,55,57,55,35,55,22,57,10,46,57,44,40,46,28,48,16,,,34,51,31,42,31,31,4
57,94,62,86,66,75,51,68,40,70,57,54,59,36,57,25,55,14,48,55,46,35,42,23,38,13,39,59,33,42,29,31,25,22,31,65,25,55,20,48,16,40,4
59,94,66,85,70,71,62,70,55,68,68,57,72,42,73,31,74,20,57,58,55,37,55,25,55,14,46,64,44,44,42,33,40,20,40,68,35,55,33,48,29,38,4
54,94,60,85,64,70,53,62,40,64,57,57,63,42,64,32,66,23,49,59,51,42,51,31,51,22,40,61,40,44,38,36,37,27,33,64,29,53,28,48,26,42,4
53,87,60,79,66,64,58,55,48,53,57,50,62,34,63,25,65,16,48,51,47,33,46,22,44,12,42,53,36,37,33,29,29,20,35,57,29,46,26,40,22,35,4
53,94,59,85,62,70,53,59,40,59,55,55,58,42,59,31,60,20,48,57,46,40,44,27,41,18,40,59,35,42,31,31,28,22,33,62,29,50,26,42,22,33,4
44,92,51,83,61,71,46,66,31,62,53,52,57,35,59,25,59,16,44,50,42,33,42,20,42,11,35,53,31,37,31,27,31,16,26,60,20,46,18,39,16,31,4
59,94,64,83,68,68,51,64,38,68,57,55,59,39,59,28,57,16,49,60,45,40,44,27,42,18,40,66,35,46,31,37,28,28,33,70,27,59,24,53,20,44,4
53,87,61,77,70,63,59,53,48,55,61,50,64,35,66,25,68,16,52,50,53,33,53,22,53,13,44,53,42,36,40,27,40,18,35,55,31,44,29,37,27,31,4
48,96,53,85,57,70,42,60,35,57,57,53,61,38,63,29,64,20,48,54,49,35,49,24,49,15,40,55,40,39,38,29,39,20,33,55,31,47,29,41,29,35,4
53,90,61,76,59,60,50,53,46,46,57,52,61,39,61,27,62,16,49,53,48,37,46,25,46,14,42,57,40,42,38,31,37,20,33,63,31,51,29,44,29,36,4
53,81,60,72,64,59,57,50,46,44,60,48,65,35,66,27,68,18,53,48,53,31,53,23,54,15,44,49,44,36,44,28,42,20,37,53,33,42,33,37,31,31,4
46,90,53,79,59,66,50,55,40,46,57,49,64,34,66,24,68,16,46,49,48,31,48,22,47,13,38,51,36,35,35,27,35,18,31,55,25,45,22,40,18,33,4
,,,,66,76,55,66,41,68,64,59,68,44,70,31,72,22,51,61,52,40,50,27,48,16,42,64,38,44,36,33,35,22,35,68,27,55,24,48,22,38,4
51,92,57,79,62,64,44,50,39,42,54,48,59,35,62,23,64,14,46,51,48,33,50,18,50,9,38,57,38,38,37,27,37,16,31,59,26,47,23,40,20,31,4
53,90,59,79,63,62,52,53,42,50,66,51,74,38,77,29,81,20,54,51,57,33,57,22,57,14,46,52,46,36,44,27,44,18,40,53,33,46,31,39,28,33,4
44,88,53,77,59,62,51,51,,,57,46,62,33,64,23,66,14,49,46,48,29,49,18,50,9,38,50,40,33,40,23,40,14,29,51,28,40,27,34,25,27,4
53,94,57,83,61,70,49,64,40,64,57,57,59,42,60,33,60,22,48,59,48,40,46,29,46,20,40,61,38,44,36,35,35,26,33,64,29,53,27,47,25,39,4
62,94,68,83,74,68,64,55,57,41,63,51,66,35,66,25,66,16,55,54,51,35,49,24,46,15,46,59,42,42,38,31,36,22,38,64,33,52,29,44,27,36,4
47,86,51,75,55,62,42,55,,,53,49,57,35,57,25,59,16,46,51,46,35,46,24,46,15,37,53,37,38,37,29,38,20,31,55,29,44,27,38,27,31,4
55,81,60,72,63,59,55,49,,,60,48,64,35,66,26,66,18,53,48,53,33,53,23,51,15,45,50,46,35,46,27,46,20,38,53,36,42,36,37,37,31,4
48,86,58,79,70,66,68,55,59,48,63,48,66,37,70,29,72,18,53,47,55,33,55,22,57,12,44,48,46,34,46,26,48,18,36,52,29,42,26,36,22,29,4
48,90,55,81,61,67,53,53,55,46,61,53,68,39,72,31,74,22,53,53,55,35,55,25,57,16,44,53,46,37,47,27,48,18,37,55,35,44,35,37,35,29,4
48,90,53,81,53,68,42,59,33,55,55,50,61,33,64,22,66,12,46,51,49,31,51,20,53,9,37,53,37,35,38,26,39,16,31,55,24,46,22,38,20,31,4
46,94,51,86,61,74,44,64,31,62,57,55,59,39,62,28,64,18,44,57,44,35,42,23,41,12,33,60,31,42,31,31,29,20,25,64,18,53,14,46,11,38,4
55,90,61,83,59,68,46,61,,,57,51,57,33,57,22,57,11,47,53,44,33,42,22,40,12,40,55,33,42,29,31,27,22,33,60,27,52,23,46,20,39,4
66,91,74,79,81,62,70,53,60,54,68,47,70,33,72,22,72,13,57,51,55,33,51,20,49,11,48,55,46,39,44,29,42,20,40,62,33,51,29,44,24,38,4
55,94,61,86,68,74,55,62,49,59,68,59,71,44,74,33,76,24,57,58,59,40,59,31,59,22,51,57,49,44,48,35,48,25,44,57,40,51,38,44,35,36,4
50,94,55,81,58,64,44,59,31,64,53,52,59,34,61,23,62,14,44,53,44,33,42,20,42,9,34,57,29,38,27,27,24,18,27,61,18,51,12,44,7,37,4
64,83,68,72,70,57,57,51,,,62,47,63,33,63,23,62,16,53,50,51,33,49,22,46,15,46,53,42,37,40,29,40,20,39,57,33,46,31,40,28,33,4
62,75,55,76,46,75,36,74,25,73,37,52,22,46,20,38,20,27,47,51,37,36,37,25,39,16,51,50,51,29,53,18,57,11,62,51,68,35,,,,,4
46,90,55,83,66,72,64,59,57,53,57,55,64,40,66,29,68,20,48,53,49,35,51,23,51,13,39,55,36,39,35,29,33,20,31,59,25,48,22,42,18,33,4
53,88,57,79,59,66,48,60,38,62,57,53,60,39,60,29,60,20,48,55,46,38,46,29,46,20,40,58,35,44,31,35,29,28,33,61,27,53,24,46,21,41,4
48,83,57,76,64,63,57,51,51,42,57,50,59,38,59,29,59,20,50,53,49,37,48,27,48,16,42,53,42,40,41,31,42,23,35,57,31,46,29,40,27,33,4
57,92,60,83,61,72,49,64,68,14,63,53,66,40,55,22,55,14,50,57,45,40,44,31,45,20,42,62,38,51,37,42,36,33,39,64,36,55,35,50,40,53,4
40,94,45,85,53,70,46,57,55,59,55,57,59,44,60,35,61,26,47,57,48,40,50,29,51,20,38,57,40,42,42,31,42,22,31,57,31,46,31,38,31,31,4
57,94,62,83,64,70,47,68,,,59,53,61,38,61,29,59,20,50,55,49,38,48,27,46,18,42,57,40,42,38,33,37,24,33,62,27,53,22,48,18,42,4
57,92,62,81,70,68,49,61,40,55,63,50,64,34,66,24,66,14,53,52,51,33,51,20,50,11,44,53,42,37,42,27,42,18,36,57,29,48,27,41,25,34,4
49,94,57,86,66,74,55,66,46,64,59,55,64,42,68,31,68,21,48,57,52,38,53,25,52,16,40,59,38,42,38,31,38,20,33,63,24,53,20,47,14,40,4
57,89,64,81,72,68,81,57,88,55,57,48,57,33,57,20,57,9,51,51,46,33,44,20,40,9,44,57,40,38,35,29,33,20,40,66,31,55,27,51,24,44,5
61,92,68,83,77,70,83,55,87,46,63,53,62,38,66,24,65,14,55,55,52,38,52,20,51,9,49,58,44,42,40,31,37,22,44,66,37,55,33,48,31,42,5
59,90,66,79,74,63,81,50,88,42,59,48,57,31,55,20,53,9,51,50,46,31,44,20,42,9,44,55,40,40,37,27,35,18,38,62,29,53,29,46,27,40,5
57,94,66,85,74,70,76,55,76,40,60,55,59,36,59,23,57,14,53,57,49,39,46,25,44,14,44,64,42,46,38,35,35,25,38,72,31,63,29,57,27,48,5
50,94,57,83,66,68,70,53,77,42,51,51,50,33,50,22,49,9,44,55,40,33,40,20,38,8,38,59,33,42,31,25,31,16,31,66,27,52,25,40,24,33,5
49,92,57,83,66,75,72,61,79,52,57,53,59,37,60,24,60,13,50,55,50,34,50,18,49,8,44,57,42,39,42,23,42,14,36,60,33,47,33,34,32,26,5
55,94,61,81,68,66,77,53,86,57,55,47,55,31,55,24,,,48,51,44,31,44,16,31,16,42,57,35,38,31,27,31,16,35,62,29,51,24,44,21,37,5
55,92,46,82,66,64,74,51,79,44,,,,,22,51,18,44,,,,,,,,,,,,,,,,,,,,,,,,,5
48,87,57,79,68,72,77,60,83,55,54,49,55,31,57,18,57,9,46,50,44,31,46,14,46,5,40,53,36,36,35,22,33,13,33,57,29,44,26,35,25,28,5
48,90,57,83,68,70,75,61,81,57,55,50,57,33,59,24,61,14,48,51,46,33,48,18,48,9,42,55,37,38,37,27,36,18,36,59,29,50,26,44,23,38,5
55,87,63,76,70,66,73,51,77,42,57,50,57,33,55,22,55,12,50,53,46,33,44,21,42,11,44,57,40,39,37,29,35,18,38,61,33,49,29,42,27,35,5
50,94,58,87,70,77,77,66,83,59,55,55,55,37,57,25,,,,,46,35,44,21,44,11,,,,,36,27,34,18,,,,,31,40,31,33,5
,,,,,,,,88,55,53,48,53,31,51,18,50,7,44,51,42,33,40,18,37,7,38,55,33,38,31,27,29,15,31,59,24,51,20,44,18,39,5
,,,,,,,,,,53,52,55,33,20,42,18,35,,,,,,,40,5,,,,,,,41,5,,,,,55,18,,,5
51,90,59,87,71,83,79,72,88,64,55,58,57,42,57,22,57,14,48,59,46,42,42,21,42,12,40,63,35,49,33,35,31,23,35,70,27,60,24,53,20,46,5
50,92,57,83,66,72,74,61,79,55,52,49,51,31,52,20,51,10,44,52,40,32,38,18,37,7,37,57,31,38,27,29,25,20,31,64,23,55,18,49,16,42,5
47,85,57,78,65,68,70,53,76,46,51,49,51,33,51,20,50,9,44,51,40,33,38,20,37,7,36,55,31,40,29,29,27,20,29,62,24,50,20,44,20,38,5
47,90,,,,,79,77,86,75,53,51,57,34,59,22,59,14,,,44,33,44,18,42,5,,,35,37,36,22,33,14,29,61,24,46,24,38,23,31,5
,,,,,,,,,,35,77,,,35,20,35,12,42,84,,,44,13,44,5,,,,,,,44,5,,,,,,,,,5
,,,,,,72,63,79,55,33,74,51,36,51,22,51,12,38,83,42,35,38,20,37,11,44,90,,,31,29,28,20,48,99,,,18,51,16,44,5
,,57,86,66,76,72,60,77,53,,,,,,,57,9,,,,,,,38,3,,,,,40,12,38,3,,,,,,,,,5
55,79,63,72,70,62,75,51,81,44,61,48,62,35,61,25,60,16,53,47,50,31,48,22,46,14,46,50,42,35,39,27,38,18,40,53,33,44,29,38,27,31,5
57,90,62,79,70,68,81,59,94,53,53,53,53,37,52,25,50,16,42,55,40,36,36,25,31,16,35,59,29,44,24,33,20,25,29,66,20,55,14,50,9,44,5
51,90,60,81,72,68,85,58,95,55,55,53,57,35,57,24,55,14,46,53,42,35,40,23,37,12,36,57,33,40,29,29,27,20,28,63,20,53,16,45,11,37,5
49,88,59,81,70,70,83,60,90,57,53,53,55,37,55,27,55,16,44,53,44,37,42,25,40,16,37,57,35,40,33,31,33,20,29,60,25,48,22,40,21,33,5
46,87,57,81,68,74,77,66,86,62,55,57,57,45,59,35,59,25,46,57,47,42,46,31,44,20,40,57,39,44,39,33,37,26,33,60,31,49,31,42,31,36,5
53,85,62,78,73,68,81,57,88,50,60,53,62,37,62,29,61,20,51,53,51,36,49,25,49,16,44,55,42,40,40,31,40,20,37,59,31,48,29,42,26,35,5
53,90,63,85,74,75,84,66,92,59,59,53,61,39,61,27,59,16,48,55,48,35,46,22,44,13,39,60,37,40,35,31,34,20,31,64,27,51,24,44,22,37,5
59,92,68,81,79,66,85,53,94,46,60,53,60,35,61,25,59,16,50,55,44,37,40,24,35,14,42,59,35,42,31,33,27,22,35,64,27,51,23,44,18,37,5
55,91,64,83,77,74,83,63,89,53,59,55,58,38,59,29,59,20,49,55,46,38,44,27,44,18,42,57,37,42,35,33,33,23,35,64,29,53,26,46,22,37,5
51,92,60,85,72,75,81,64,88,53,59,57,64,42,68,31,72,20,48,57,49,36,50,24,50,12,38,59,35,41,35,31,35,20,29,64,20,55,16,48,11,42,5
55,92,64,85,75,74,83,64,92,61,62,57,64,44,66,33,66,24,55,57,55,42,55,31,55,20,47,61,44,44,44,36,42,27,40,64,35,55,33,48,31,42,5
55,91,66,88,79,79,86,66,94,57,62,57,64,42,64,31,64,23,53,57,51,39,51,28,50,18,44,61,42,44,42,33,42,24,36,65,31,53,28,46,25,37,5
55,90,63,81,74,68,81,55,86,48,57,53,59,38,59,29,58,20,48,53,46,36,42,26,40,18,40,57,35,40,31,31,29,24,33,62,25,53,20,46,16,41,5
55,89,66,79,76,68,83,55,92,51,62,53,64,38,64,27,66,16,52,55,52,33,53,22,53,12,44,57,40,39,38,29,38,18,34,61,31,49,28,42,26,33,5
57,90,65,81,75,68,81,57,88,49,59,55,60,39,59,29,58,20,51,55,48,38,46,27,44,18,44,59,40,42,39,33,38,23,37,63,31,51,29,44,27,36,5
53,91,62,83,73,70,85,59,92,55,62,53,66,35,68,27,70,18,52,53,53,33,53,23,54,14,44,57,40,38,40,29,42,21,35,61,31,49,29,42,29,36,5
48,92,59,85,72,75,81,64,87,59,59,55,61,40,63,29,64,18,48,53,46,34,44,22,42,11,38,57,35,38,33,27,31,18,29,59,20,48,16,42,11,33,5
51,88,59,79,70,68,72,53,77,44,55,51,55,35,55,27,53,18,44,55,42,35,40,25,38,16,37,59,33,42,33,33,31,23,29,64,24,53,20,46,18,40,5
,,60,79,72,70,85,62,94,57,53,51,55,33,57,22,57,11,42,51,40,33,38,20,36,9,31,55,27,38,25,28,24,18,22,63,16,53,12,46,9,38,5
52,88,59,81,66,68,70,57,77,51,55,57,55,42,57,34,57,27,46,57,44,42,44,31,42,24,40,59,35,46,33,38,31,29,33,64,27,55,24,50,20,46,5
46,88,55,83,64,72,70,62,75,53,57,58,62,46,64,38,66,31,49,57,50,42,51,33,52,24,42,59,40,45,40,37,40,29,35,62,31,53,29,46,29,40,5
55,88,64,77,74,64,77,50,81,40,59,50,59,35,60,24,59,14,49,51,48,34,46,20,42,11,42,55,39,38,37,29,35,18,35,59,31,46,29,40,27,33,5
57,92,64,83,72,72,79,61,87,53,57,59,57,44,57,35,57,25,49,60,46,44,44,34,41,25,42,64,38,50,35,42,33,33,36,70,29,59,27,53,23,46,5
61,91,68,83,75,72,83,61,90,55,63,58,65,46,66,36,66,29,55,59,53,44,51,35,48,27,47,63,44,48,42,42,40,33,41,68,33,59,29,53,26,48,5
46,87,55,77,66,64,68,49,77,40,46,50,46,34,46,24,44,16,37,53,33,35,29,24,27,15,29,57,23,40,18,31,14,23,22,62,15,51,9,44,5,37,5
61,92,68,83,77,68,79,55,85,44,59,57,60,44,61,33,61,23,50,60,46,42,44,33,40,23,44,65,37,51,33,41,29,33,38,72,31,64,25,57,20,53,5
55,85,63,76,70,63,77,52,84,44,55,51,57,34,59,25,59,16,46,53,46,33,46,24,46,14,40,55,36,39,35,31,33,20,33,60,27,49,24,44,20,37,5
53,87,59,79,68,66,70,55,72,46,54,57,54,42,55,33,55,25,46,57,44,42,42,33,40,24,40,61,36,46,33,38,31,31,33,66,27,55,24,50,20,44,5
46,87,55,79,66,68,75,57,85,53,55,53,59,38,61,29,62,20,46,53,46,35,48,24,48,14,38,55,35,39,34,31,33,20,31,61,27,48,24,41,22,33,5
51,90,59,85,70,79,81,70,96,64,57,61,62,46,64,35,66,24,46,59,44,42,44,31,42,22,37,61,33,48,31,38,31,31,29,68,25,55,24,51,24,44,5
49,90,61,85,74,77,85,66,92,62,62,59,66,44,68,35,68,27,52,59,52,40,51,31,50,22,42,62,42,46,40,36,40,27,34,66,27,57,24,50,20,44,5
51,94,59,88,70,79,79,66,92,59,55,58,57,44,57,33,57,23,46,59,44,42,44,31,42,20,37,63,35,47,33,38,33,27,29,68,24,57,21,51,18,44,5
50,83,57,74,63,63,71,55,79,51,52,51,55,40,57,31,58,24,44,53,42,38,42,29,40,20,38,57,35,42,33,34,31,27,31,61,27,51,25,46,22,40,5
57,87,62,77,68,65,71,54,74,44,55,55,55,40,53,33,52,25,46,57,42,42,38,33,35,24,39,61,33,48,28,39,24,31,33,66,24,59,18,55,12,51,5
51,94,62,81,77,73,83,61,92,57,60,57,64,39,66,29,68,20,50,57,49,40,48,27,46,18,38,64,38,46,37,35,37,25,29,70,20,61,16,55,11,51,5
44,88,57,83,73,75,85,66,96,62,59,55,68,38,72,27,76,18,48,55,53,33,53,22,55,9,38,57,38,38,38,27,38,14,29,61,20,48,18,40,14,31,5
53,88,64,77,77,68,86,57,94,52,53,51,55,33,55,23,55,14,40,53,37,35,33,22,29,14,31,59,21,44,14,37,9,29,26,66,16,60,9,55,2,50,5
53,95,62,85,70,72,72,57,79,48,55,61,55,42,55,33,53,22,46,62,44,42,42,31,38,20,38,66,35,48,33,40,31,31,31,70,27,59,24,53,22,46,5
55,96,64,83,75,72,83,58,92,50,57,57,57,40,55,29,51,20,46,60,42,40,38,27,33,18,36,66,31,48,29,38,26,27,29,74,20,64,16,57,11,51,5
49,87,59,76,71,64,79,51,87,42,57,44,61,29,63,20,65,11,46,46,46,26,47,16,48,7,37,48,35,31,33,20,33,11,28,51,24,40,22,33,22,25,5
44,90,53,83,66,72,79,63,88,57,55,51,59,36,61,25,61,16,46,51,46,33,47,21,46,11,35,55,36,36,36,26,37,14,27,55,25,44,24,36,23,26,5
46,90,57,79,68,65,75,53,83,46,50,51,49,33,50,24,50,14,39,53,38,33,38,22,38,11,31,55,28,39,27,29,27,18,22,60,18,48,14,42,11,33,5
44,90,55,85,70,79,83,70,94,64,57,55,61,40,64,31,66,22,46,53,46,36,46,24,46,14,37,55,35,40,31,31,29,22,29,59,20,49,16,42,11,36,5
44,85,55,79,68,72,81,61,92,55,55,49,59,34,61,25,62,18,46,48,46,31,48,20,48,12,38,51,38,35,38,25,38,18,31,55,26,44,24,37,22,29,5
48,92,59,87,70,77,76,65,81,55,59,57,62,42,63,33,64,24,50,55,51,38,51,27,51,18,42,58,40,42,40,33,40,23,33,62,29,51,26,44,24,35,5
55,94,66,88,77,76,85,64,94,59,57,59,57,42,57,31,57,22,46,63,42,42,40,31,37,20,37,70,29,51,26,42,22,31,31,77,21,66,16,59,11,50,5
49,90,59,81,70,68,77,57,85,48,57,52,59,36,61,26,61,16,46,53,46,35,47,23,46,13,38,57,35,40,33,29,31,20,31,61,26,50,22,42,20,33,5
49,90,61,84,74,74,83,63,92,55,59,55,62,37,64,27,64,16,48,55,48,36,48,24,48,12,40,57,40,39,38,29,39,18,31,59,29,46,27,39,26,29,5
39,85,51,81,68,78,77,60,87,52,57,54,66,39,72,29,77,20,48,51,55,34,59,23,64,13,38,53,40,35,42,24,44,14,29,55,27,42,27,33,29,25,5
50,92,61,87,74,78,79,63,85,53,62,59,68,42,72,31,74,23,51,59,55,39,57,27,59,18,42,63,44,42,44,33,46,22,34,66,31,53,31,44,32,35,5
49,91,60,83,73,73,83,60,92,53,57,53,57,38,59,27,59,18,46,55,44,37,42,26,40,16,36,59,33,44,29,34,27,24,29,64,22,55,18,50,12,42,5
60,86,64,79,71,72,81,61,88,54,55,55,61,34,62,22,63,13,44,55,45,32,46,20,44,11,34,57,33,37,33,27,33,16,24,61,18,46,16,40,14,29,5
39,90,55,85,72,81,85,72,96,68,55,60,59,44,62,31,64,22,44,59,44,39,44,25,46,14,33,63,31,44,29,33,29,22,22,66,18,55,16,46,16,36,5
44,66,,,71,81,85,75,94,72,55,55,,,68,31,70,20,44,55,50,33,52,20,33,16,36,55,33,39,51,21,51,11,29,57,20,46,16,40,12,31,5
51,92,59,81,70,66,75,51,81,42,57,51,63,35,66,24,68,13,48,50,47,31,46,18,46,7,38,53,34,35,33,24,33,13,28,59,20,48,18,42,14,33,5
46,86,57,79,70,71,,,,,55,49,58,33,59,23,60,14,45,49,44,31,44,20,42,9,36,51,31,36,31,26,31,16,29,57,18,46,12,42,,,5
46,92,57,83,70,72,79,61,90,52,55,55,59,38,62,27,64,18,44,55,48,35,49,23,49,14,33,59,34,38,33,29,31,18,25,63,18,50,14,42,11,34,5
46,92,61,85,79,78,86,64,94,55,60,59,62,40,63,28,64,16,49,60,46,39,46,24,44,13,37,65,33,46,33,35,31,22,28,70,22,57,20,49,18,38,5
49,90,61,83,74,72,83,61,92,51,57,53,62,37,63,26,64,16,48,53,47,35,46,22,46,11,38,57,35,40,33,29,31,18,29,62,23,50,20,42,18,35,5
48,94,59,85,73,77,81,64,88,57,59,59,64,42,66,31,68,22,46,59,50,39,51,26,51,16,36,63,31,46,25,35,5,46,31,68,20,60,12,53,5,46,5
57,90,66,81,79,75,85,61,92,49,57,53,59,38,57,27,55,18,48,55,44,38,40,27,35,18,39,59,35,44,29,34,25,25,31,66,25,55,20,49,18,42,5
53,87,66,79,75,66,79,50,85,40,53,49,51,31,50,20,48,12,42,53,34,34,31,24,25,15,31,61,26,44,20,33,16,24,25,68,18,57,13,50,8,44,5
41,92,53,85,68,79,81,72,94,68,51,57,53,42,55,31,57,22,40,57,38,38,35,26,31,16,31,59,27,42,23,31,20,23,23,64,16,52,12,44,9,38,5
,,,,23,59,,,,,59,48,63,29,64,18,66,9,,,46,25,46,13,46,3,,,33,31,33,20,33,9,,,16,44,12,38,9,31,5
44,89,,,,,,,,,59,49,66,29,70,20,18,18,49,49,51,26,51,14,37,3,38,50,37,31,36,16,,,29,55,23,40,20,31,,,5
47,88,,,68,79,81,68,90,61,57,55,62,39,64,29,66,18,47,53,48,35,50,22,52,12,36,57,37,40,37,29,39,20,27,61,24,49,21,42,18,35,5
50,87,63,79,77,75,83,60,90,49,59,53,61,34,61,23,62,13,46,57,44,33,42,18,18,18,36,64,29,42,24,29,18,18,29,68,20,55,13,45,,,5
51,91,63,81,77,70,85,57,95,48,57,47,59,33,61,22,63,11,48,49,44,31,42,18,42,9,37,53,33,37,31,27,29,16,29,60,24,49,20,42,16,35,5
44,92,55,83,70,72,84,57,94,53,53,53,57,35,60,23,61,12,42,53,44,31,44,18,44,5,33,57,29,38,27,25,26,13,24,60,18,48,14,38,11,28,5
53,85,63,74,75,62,87,51,94,46,59,44,63,29,66,18,68,7,48,46,48,26,46,14,44,5,38,48,35,31,31,21,29,12,31,52,22,42,18,36,12,29,5
50,92,60,85,72,74,79,61,90,50,57,53,59,36,62,25,64,16,46,53,46,34,46,22,44,13,37,59,37,40,35,31,34,20,29,63,23,50,20,44,18,35,5
44,90,55,87,68,79,81,72,92,70,57,57,64,44,68,35,70,28,48,55,53,38,55,29,59,20,39,57,40,40,42,31,42,22,31,59,28,47,27,40,27,33,5
40,90,51,85,65,76,75,62,88,53,52,53,55,36,59,24,63,14,40,53,40,33,40,20,39,8,31,57,27,38,25,27,25,18,22,61,16,48,12,40,9,31,5
51,92,61,83,72,72,81,62,88,55,57,58,59,42,59,31,59,21,48,59,48,42,48,29,48,18,40,61,38,46,37,36,35,25,33,66,28,55,24,49,20,42,5
50,92,61,85,75,76,83,64,92,59,59,57,61,42,62,31,63,22,48,57,48,39,46,27,44,18,40,61,37,44,35,33,34,24,31,63,27,51,25,44,23,37,5
52,92,63,85,75,75,83,64,89,57,61,55,63,42,64,31,65,21,50,55,51,37,49,25,46,16,42,57,38,40,36,31,34,22,33,62,25,53,20,47,16,42,5
48,89,59,81,72,68,81,59,90,53,55,52,59,36,59,27,60,18,44,53,42,33,42,23,40,14,35,57,31,39,29,31,27,20,27,61,22,50,18,44,16,36,5
44,89,53,81,62,70,68,61,73,53,51,55,53,40,55,31,57,22,41,55,42,38,41,27,40,16,33,57,31,42,29,31,29,22,27,63,20,53,16,46,12,39,5
48,83,57,74,66,60,72,46,79,38,55,46,57,31,59,22,59,14,46,46,46,31,46,20,47,11,38,50,36,33,35,25,35,16,31,55,25,44,22,38,20,31,5
42,88,53,81,68,76,77,62,85,53,57,55,62,37,64,25,66,14,46,52,46,33,46,20,46,7,31,57,29,38,28,27,25,16,25,62,18,50,12,42,7,33,5
,,,,68,70,87,66,96,66,55,51,61,38,64,27,66,16,46,51,47,33,47,20,46,9,35,55,34,37,33,27,31,16,27,60,18,49,16,44,11,35,5
51,89,60,81,70,70,77,59,85,51,57,55,61,39,63,29,63,20,49,55,50,38,50,26,49,16,42,57,40,42,38,31,37,23,33,62,29,51,27,44,25,38,5
46,87,57,81,70,75,83,64,94,63,53,53,58,36,61,25,62,16,40,55,40,34,40,22,38,11,29,59,25,40,22,31,18,20,22,64,13,55,7,48,3,40,5
44,94,55,88,70,81,81,70,92,63,55,62,57,46,57,35,55,25,46,62,46,44,44,31,44,24,37,66,35,48,35,38,33,29,29,68,25,55,22,48,22,40,5
46,94,59,89,72,81,83,72,94,68,59,61,63,46,64,36,64,27,49,59,51,42,51,31,53,22,41,59,40,44,41,33,42,24,33,62,24,53,20,48,14,40,5
52,86,61,79,70,68,79,57,87,51,55,54,57,40,57,29,57,20,46,55,44,37,44,27,42,18,39,57,35,42,33,33,31,24,31,62,26,51,22,46,18,38,5
48,90,59,85,72,75,83,66,92,59,57,57,61,42,64,31,66,20,46,55,46,38,48,26,48,16,38,59,35,42,35,31,34,22,29,63,25,51,23,44,20,36,5
,,62,77,70,70,77,57,83,47,55,53,59,35,62,26,64,16,44,53,46,33,47,22,46,13,35,55,36,35,37,26,38,16,26,57,22,44,20,35,20,27,5
48,90,57,83,68,70,75,57,83,46,55,53,57,38,57,27,59,16,46,55,44,37,42,24,42,14,37,59,34,42,33,31,31,20,31,64,24,52,20,46,16,38,5
51,92,62,81,77,71,84,59,92,49,57,51,61,33,61,22,63,12,46,51,46,31,46,18,44,7,36,55,35,37,33,27,29,16,29,59,20,49,16,44,9,37,5
53,94,62,81,76,70,85,59,96,51,55,53,57,38,57,27,57,18,46,53,44,36,44,25,42,14,37,57,31,42,29,33,25,24,29,63,22,53,18,48,13,42,5
48,90,55,81,66,70,73,60,79,53,50,57,51,42,51,33,52,24,42,57,40,41,39,31,38,22,35,62,31,47,29,39,28,31,28,68,22,57,18,51,16,44,5
48,88,58,81,68,72,79,62,90,59,55,57,57,42,59,33,60,24,46,57,44,40,44,29,42,20,38,61,35,44,33,36,33,27,31,64,27,53,24,46,22,40,5
49,88,60,81,73,72,85,64,94,61,55,53,60,38,64,27,66,18,46,53,46,35,44,23,44,13,38,55,35,39,33,29,33,20,29,61,22,50,18,44,14,37,5
51,88,61,81,72,72,79,60,86,52,61,55,66,40,66,31,68,20,51,55,53,36,53,25,51,14,42,57,42,39,42,29,42,20,34,60,31,49,28,42,27,33,5
44,83,55,75,68,66,79,55,88,50,55,48,59,33,61,24,62,16,44,46,46,29,47,20,48,11,37,48,35,31,36,24,37,16,29,52,25,40,24,34,24,27,5
35,88,48,85,63,76,77,68,86,68,55,53,62,40,65,31,68,21,46,51,51,33,55,23,58,13,36,53,42,34,44,24,44,14,27,52,29,40,29,31,31,22,5
54,88,64,83,75,75,85,66,94,59,64,57,68,42,72,33,72,24,55,55,57,40,57,29,55,20,46,58,44,42,42,33,40,26,39,62,31,51,29,46,25,41,5
52,88,62,79,72,64,79,53,88,48,57,51,60,36,61,27,61,16,48,53,48,33,47,22,46,13,40,55,37,38,36,29,35,18,31,59,27,47,24,40,22,33,5
51,85,60,72,71,59,76,44,81,33,55,44,55,29,55,18,55,7,44,46,40,27,39,16,37,5,35,49,31,33,28,24,26,13,27,55,16,45,12,38,7,31,5
51,92,61,85,72,74,81,61,90,55,59,55,66,40,68,29,70,20,49,53,51,37,51,25,51,16,40,55,37,41,35,31,33,22,31,61,26,51,22,44,18,37,5
65,76,,,,,,,,,55,49,59,33,61,22,63,13,44,51,44,31,44,20,44,11,33,53,31,35,29,26,27,18,24,57,16,49,12,42,7,35,5
48,86,60,79,74,68,83,59,92,50,57,50,59,33,60,22,61,13,47,51,46,31,46,20,46,9,39,53,36,35,35,25,33,14,31,55,26,42,24,35,20,26,5
